MIN=0	-3	-10	0	
MAX=160	3	10	25	
SCALE=50	1	5	10	
DEC=2	3	2	3	
DEF="Zeit" t / s	"Spannung" U_A1 / V	"Spannung" U_B1 / V	"Frequenz" f / Hz	
0	0,4035	0,45	NAN	
0,02	0,4755	0,45	NAN	
0,04	0,279	0,445	NAN	
0,06	0,408	0,455	NAN	
0,08	0,2505	0,45	NAN	
0,1	0,309	0,45	NAN	
0,12	0,345	0,445	NAN	
0,14	0,276	0,45	NAN	
0,16	0,2745	0,445	NAN	
0,18	0,3765	0,45	NAN	
0,2	0,378	0,45	NAN	
0,22	0,297	0,45	NAN	
0,24	0,3825	0,445	NAN	
0,26	0,4575	0,445	NAN	
0,28	0,279	0,455	NAN	
0,3	0,345	0,45	NAN	
0,32	0,3	0,45	NAN	
0,34	0,4845	0,45	NAN	
0,36	0,447	0,445	NAN	
0,38	0,369	0,45	NAN	
0,4	0,3735	0,45	NAN	
0,42	0,429	0,45	NAN	
0,44	0,4125	0,445	NAN	
0,46	0,3945	0,45	NAN	
0,48	0,4035	0,445	NAN	
0,5	0,4545	0,455	NAN	
0,52	0,201	0,45	NAN	
0,54	0,3075	0,455	NAN	
0,56	0,324	0,45	NAN	
0,58	0,2595	0,455	NAN	
0,6	0,1725	0,45	NAN	
0,62	0,2265	0,455	NAN	
0,64	0,366	0,45	NAN	
0,66	0,3465	0,455	NAN	
0,68	0,498	0,455	NAN	
0,7	0,3825	0,455	NAN	
0,72	0,423	0,45	NAN	
0,74	0,336	0,46	NAN	
0,76	0,174	0,45	NAN	
0,78	0,426	0,46	NAN	
0,8	0,5235	0,46	NAN	
0,82	0,2925	0,46	NAN	
0,84	0,3825	0,455	NAN	
0,86	0,426	0,465	NAN	
0,88	0,4185	0,455	NAN	
0,9	0,237	0,465	NAN	
0,92	0,309	0,46	NAN	
0,94	0,4335	0,465	NAN	
0,96	0,4545	0,46	NAN	
0,98	0,3165	0,475	NAN	
1	0,084	0,46	NAN	
1,02	0,2325	0,47	NAN	
1,04	0,5235	0,47	NAN	
1,06	0,279	0,475	NAN	
1,08	0,525	0,47	NAN	
1,1	0,2535	0,48	NAN	
1,12	0,195	0,47	NAN	
1,14	0,339	0,475	NAN	
1,16	0,246	0,475	NAN	
1,18	0,591	0,48	NAN	
1,2	0,183	0,475	NAN	
1,22	0,4155	0,485	NAN	
1,24	0,492	0,48	NAN	
1,26	0,3495	0,485	NAN	
1,28	0,45	0,48	NAN	
1,3	0,345	0,49	NAN	
1,32	0,3195	0,485	NAN	
1,34	0,1845	0,495	NAN	
1,36	0,0855	0,485	NAN	
1,38	0,4125	0,49	NAN	
1,4	0,2655	0,49	NAN	
1,42	0,342	0,5	NAN	
1,44	0,285	0,495	NAN	
1,46	0,342	0,495	NAN	
1,48	0,0825	0,495	NAN	
1,5	0,2775	0,505	NAN	
1,52	0,1515	0,5	NAN	
1,54	0,1845	0,505	NAN	
1,56	0,3105	0,51	NAN	
1,58	0,2025	0,51	NAN	
1,6	0,153	0,51	NAN	
1,62	0,1215	0,51	NAN	
1,64	0,384	0,515	NAN	
1,66	0,0405	0,515	NAN	
1,68	0,321	0,515	NAN	
1,7	0,3285	0,515	NAN	
1,72	0,579	0,52	NAN	
1,74	0,297	0,525	NAN	
1,76	0,4035	0,525	NAN	
1,78	0,348	0,53	NAN	
1,8	0,135	0,53	NAN	
1,82	-0,009	0,53	NAN	
1,84	0,213	0,535	NAN	
1,86	0,1245	0,535	NAN	
1,88	0,1605	0,54	NAN	
1,9	0,309	0,545	NAN	
1,92	0,4725	0,54	NAN	
1,94	0,357	0,54	NAN	
1,96	0,291	0,55	NAN	
1,98	0,219	0,545	NAN	
2	0,3045	0,555	NAN	
2,02	-0,009	0,55	NAN	
2,04	0,24	0,56	NAN	
2,06	0,264	0,555	NAN	
2,08	0,2715	0,565	NAN	
2,1	0,3855	0,56	NAN	
2,12	0,228	0,575	NAN	
2,14	0,219	0,565	NAN	
2,16	0,345	0,575	NAN	
2,18	0,531	0,57	NAN	
2,2	0,279	0,585	NAN	
2,22	0,306	0,58	NAN	
2,24	0,1335	0,59	NAN	
2,26	0,195	0,585	NAN	
2,28	-0,0045	0,59	NAN	
2,3	0,069	0,585	NAN	
2,32	0,03	0,6	NAN	
2,34	0,171	0,6	NAN	
2,36	0,2175	0,605	NAN	
2,38	0,33	0,605	NAN	
2,4	0,3315	0,615	NAN	
2,42	0,2175	0,61	NAN	
2,44	0,291	0,615	NAN	
2,46	0,324	0,62	NAN	
2,48	0,108	0,63	NAN	
2,5	0,273	0,625	NAN	
2,52	0,1995	0,635	NAN	
2,54	0,2115	0,635	NAN	
2,56	0,306	0,635	NAN	
2,58	0,033	0,64	NAN	
